Document No,Purchase Date,Quantity,Net Price,Customer ID
13231754,00:00.0,1000,400,1109282
13250782,00:00.0,8000,395,1109282
13194455,00:00.0,1100,5120,1109282
13172678,00:00.0,1000,919,1109282
13172678,00:00.0,1000,405,1109282
13339042,00:00.0,1000,862,1109282
13194455,00:00.0,1000,820,1109282
13189210,00:00.0,2000,414,1109282
13271351,00:00.0,20000,770,1109282
13239014,00:00.0,600,3302,1109282
12639924,00:00.0,10000,833,1109282
13282934,00:00.0,9000,548,1109282
12699365,00:00.0,70000,1322,1109282
13350564,00:00.0,10000,458,1109282
13194930,00:00.0,600,5120,1109282
13176177,00:00.0,5000,405,1109282
13459200,00:00.0,10000,467,1109282
13333176,00:00.0,1000,606,1109282
13459200,00:00.0,25000,467,1109282
13493778,00:00.0,3000,943,1109282
13271372,00:00.0,1000,908,1109282
13250805,00:00.0,1000,2138,1109282
13271351,00:00.0,4000,770,1109282
13194930,00:00.0,600,5120,1109282
12532666,00:00.0,60000,637,1109282
12578038,00:00.0,1000,846,1109282
13339099,00:00.0,1000,1388,1109282
13292568,00:00.0,3000,409,1109282
13250805,00:00.0,15000,395,1109282
13349035,00:00.0,1000,452,1109282
12972691,00:00.0,3000,699,1109282
13150300,00:00.0,4000,390,1109282
13292524,00:00.0,15000,2123,1109282
13312992,00:00.0,4000,844,1109282
13215016,00:00.0,6000,574,1109282
13292567,00:00.0,12000,568,1109282
13349035,00:00.0,1000,452,1109282
13349035,00:00.0,1000,629,1109282
13231754,00:00.0,36000,400,1109282
13231754,00:00.0,3000,400,1109282
13270877,00:00.0,1200,3300,1109282
12717772,00:00.0,1000,573,1109282
12717772,00:00.0,10000,573,1109282
12699365,00:00.0,11000,593,1109282
13250937,00:00.0,2000,783,1109282
13176215,00:00.0,36000,405,1109282
13356038,00:00.0,10000,629,1109282
13333173,00:00.0,2000,606,1109282
13189210,00:00.0,2000,414,1109282
13302581,00:00.0,7000,414,1109282
13215016,00:00.0,16000,574,1109282
13338983,00:00.0,19000,441,1109282
13271351,00:00.0,3000,548,1109282
13215016,00:00.0,65000,574,1109282
13269962,00:00.0,1000,1398,1109282
13213619,00:00.0,3000,808,1109282
13232501,00:00.0,5000,563,1109282
13271351,00:00.0,4000,548,1109282
13338983,00:00.0,8000,441,1109282
13229927,00:00.0,4000,780,1109282
13229927,00:00.0,4000,780,1109282
13271372,00:00.0,300,3300,1109282
13339099,00:00.0,4000,606,1109282
13172678,00:00.0,32000,405,1109282
13250937,00:00.0,2000,4897,1109282
13231754,00:00.0,8000,400,1109282
13338994,00:00.0,2000,622,1109282
13141713,00:00.0,14000,548,1109282
13027116,00:00.0,1000,1227,1109282
13141713,00:00.0,2000,548,1109282
12953060,00:00.0,33000,704,1109282
13331894,00:00.0,2000,2265,1109282
12699365,00:00.0,18000,593,1109282
13215016,00:00.0,2000,574,1109282
13232596,00:00.0,8000,780,1109282
13349035,00:00.0,1000,629,1109282
13214287,00:00.0,2000,795,1109282
13194267,00:00.0,1000,807,1109282
13194455,00:00.0,100,5120,1109282
13190270,00:00.0,2000,884,1109282
13292567,00:00.0,15000,568,1109282
13231754,00:00.0,3000,400,1109282
13292567,00:00.0,4000,798,1109282
13215065,00:00.0,2000,795,1109282
13189210,00:00.0,9000,414,1109282
13185993,00:00.0,10000,405,1109282
13231754,00:00.0,20000,400,1109282
13194455,00:00.0,2000,614,1109282
13333173,00:00.0,1000,1533,1109282
13339099,00:00.0,8000,606,1109282
13282934,00:00.0,3000,548,1109282
13215016,00:00.0,7000,574,1109282
13213606,00:00.0,10000,408,1109282
12595323,00:00.0,10000,569,1109282
12595323,00:00.0,4000,569,1109282
12595323,00:00.0,15000,569,1109282
12595323,00:00.0,15000,569,1109282
12572106,00:00.0,1000,557,1109282
12572106,00:00.0,1000,557,1109282
12572106,00:00.0,2000,557,1109282
13338994,00:00.0,2000,622,1109282
13229800,00:00.0,400,4958,1109282
13176177,00:00.0,4000,405,1109282
13176208,00:00.0,8000,1270,1109282
13215016,00:00.0,15000,574,1109282
13194930,00:00.0,2000,2178,1109282
13250805,00:00.0,4000,395,1109282
13264511,00:00.0,6000,854,1109282
13331894,00:00.0,1000,851,1109282
13194544,00:00.0,15000,583,1109282
13190270,00:00.0,1000,614,1109282
13250937,00:00.0,3000,586,1109282
13231754,00:00.0,12000,400,1109282
13176191,00:00.0,5000,864,1109282
13292568,00:00.0,3000,409,1109282
13369870,00:00.0,1000,1480,1109282
12567461,00:00.0,7000,1385,1109282
12583291,00:00.0,2000,400,1109282
12599413,00:00.0,4000,2075,1109282
13190270,00:00.0,2000,614,1109282
13292524,00:00.0,9000,2123,1109282
13250782,00:00.0,1000,761,1109282
13339042,00:00.0,3000,862,1109282
13339099,00:00.0,1000,606,1109282
13270877,00:00.0,800,4956,1109282
13333167,00:00.0,5000,606,1109282
13338942,00:00.0,2000,655,1109282
13332807,00:00.0,5000,876,1109282
13215065,00:00.0,10000,795,1109282
13338942,00:00.0,1000,655,1109282
13224585,00:00.0,2000,549,1109282
13271075,00:00.0,10000,562,1109282
13224585,00:00.0,2000,780,1109282
13321825,00:00.0,1000,997,1109282
13196229,00:00.0,10000,414,1109282
13196229,00:00.0,64000,414,1109282
13196229,00:00.0,30000,414,1109282
13338953,00:00.0,36000,606,1109282
13338983,00:00.0,15000,441,1109282
12698942,00:00.0,1000,616,1109282
12625944,00:00.0,2000,618,1109282
12611134,00:00.0,20000,583,1109282
12609300,00:00.0,5000,1295,1109282
13231754,00:00.0,8000,400,1109282
13369870,00:00.0,3000,630,1109282
13369870,00:00.0,3300,3809,1109282
13176208,00:00.0,6000,779,1109282
13270877,00:00.0,1000,792,1109282
13265418,00:00.0,2000,548,1109282
13271075,00:00.0,12000,562,1109282
13176161,00:00.0,1000,555,1109282
13271075,00:00.0,3000,562,1109282
13292567,00:00.0,2000,798,1109282
13271351,00:00.0,3000,548,1109282
13292567,00:00.0,3000,798,1109282
13271351,00:00.0,4000,770,1109282
13271351,00:00.0,10000,548,1109282
13213619,00:00.0,600,5049,1109282
13271075,00:00.0,2000,562,1109282
13271075,00:00.0,35000,562,1109282
13270877,00:00.0,1000,792,1109282
12619313,00:00.0,10000,583,1109282
13339042,00:00.0,4000,2265,1109282
13270877,00:00.0,6000,593,1109282
13270877,00:00.0,1000,593,1109282
13369870,00:00.0,1000,630,1109282
13189210,00:00.0,15000,414,1109282
13214075,00:00.0,3000,408,1109282
13288292,00:00.0,2000,568,1109282
13189210,00:00.0,4000,414,1109282
13271351,00:00.0,4000,548,1109282
12609300,00:00.0,3000,572,1109282
13189210,00:00.0,6000,568,1109282
13292568,00:00.0,3000,409,1109282
13264511,00:00.0,1000,548,1109282
13194455,00:00.0,1000,884,1109282
13194930,00:00.0,7500,3411,1109282
13176177,00:00.0,6000,2068,1109282
13176191,00:00.0,11400,3333,1109282
13338983,00:00.0,10000,441,1109282
13232501,00:00.0,4000,563,1109282
13194455,00:00.0,1000,884,1109282
13165746,00:00.0,4000,553,1109282
13172678,00:00.0,1000,405,1109282
13194930,00:00.0,2000,5120,1109282
13177532,00:00.0,12000,405,1109282
13194930,00:00.0,1000,702,1109282
13231754,00:00.0,1000,400,1109282
13270877,00:00.0,2000,1385,1109282
13271075,00:00.0,10000,562,1109282
13215016,00:00.0,2000,574,1109282
13194544,00:00.0,5000,583,1109282
13265418,00:00.0,1000,1257,1109282
13190270,00:00.0,4000,1432,1109282
13292567,00:00.0,5000,568,1109282
13271075,00:00.0,10000,562,1109282
13292568,00:00.0,1000,409,1109282
13292568,00:00.0,3000,409,1109282
13250805,00:00.0,15000,395,1109282
13349035,00:00.0,1000,452,1109282
13250782,00:00.0,4000,395,1109282
13250937,00:00.0,3000,3261,1109282
13338942,00:00.0,2000,1533,1109282
13369870,00:00.0,1000,983,1109282
13231754,00:00.0,29000,400,1109282
13176215,00:00.0,14000,405,1109282
13250937,00:00.0,6300,3261,1109282
13189210,00:00.0,7000,414,1109282
13339042,00:00.0,57000,862,1109282
13231754,00:00.0,28000,400,1109282
12537661,00:00.0,1000,660,1109282
12619061,00:00.0,1000,869,1109282
12583265,00:00.0,15000,557,1109282
12583265,00:00.0,15000,557,1109282
12619061,00:00.0,2000,604,1109282
13224585,00:00.0,2000,780,1109282
13176191,00:00.0,7000,600,1109282
13189210,00:00.0,13000,414,1109282
13189210,00:00.0,7000,414,1109282
13339099,00:00.0,2000,441,1109282
13194455,00:00.0,1000,568,1109282
13270877,00:00.0,2000,854,1109282
12611014,00:00.0,3000,417,1109282
12611134,00:00.0,60000,583,1109282
12717608,00:00.0,25000,591,1109282
12578038,00:00.0,2000,588,1109282
12545948,00:00.0,10000,645,1109282
12545948,00:00.0,30000,645,1109282
12595504,00:00.0,5000,569,1109282
12678729,00:00.0,80000,820,1109282
12717756,00:00.0,2000,881,1109282
12532757,00:00.0,90000,883,1109282
12583265,00:00.0,20000,785,1109282
12698886,00:00.0,1000,2159,1109282
12587340,00:00.0,2000,1261,1109282
12587340,00:00.0,3000,846,1109282
12583273,00:00.0,2000,1368,1109282
12717608,00:00.0,39000,1318,1109282
12561493,00:00.0,10000,624,1109282
12572106,00:00.0,1000,1261,1109282
12657889,00:00.0,500,2193,1109282
13250937,00:00.0,3000,844,1109282
13176215,00:00.0,2000,405,1109282
13271075,00:00.0,4000,562,1109282
13339042,00:00.0,1000,862,1109282
13270877,00:00.0,1000,792,1109282
13189210,00:00.0,2000,414,1109282
13270877,00:00.0,2000,678,1109282
13250937,00:00.0,1000,844,1109282
13194930,00:00.0,1000,884,1109282
13332807,00:00.0,1000,876,1109282
13194455,00:00.0,3000,568,1109282
13224585,00:00.0,5000,780,1109282
13165746,00:00.0,3000,553,1109282
13250937,00:00.0,3300,3261,1109282
13215016,00:00.0,8000,574,1109282
13213556,00:00.0,3000,560,1109282
12532666,00:00.0,60000,637,1109282
12583291,00:00.0,15000,1259,1109282
13282731,00:00.0,28000,562,1109282
13229802,00:00.0,40000,400,1109282
13339042,00:00.0,12000,1388,1109282
13292567,00:00.0,9000,568,1109282
13196229,00:00.0,9000,414,1109282
13270877,00:00.0,2100,3300,1109282
13215016,00:00.0,5000,574,1109282
13250782,00:00.0,11000,395,1109282
13271075,00:00.0,15000,562,1109282
13270877,00:00.0,1000,548,1109282
13271372,00:00.0,31000,399,1109282
13338994,00:00.0,1000,622,1109282
13250805,00:00.0,4000,395,1109282
13265418,00:00.0,1000,548,1109282
13213619,00:00.0,1000,1426,1109282
13338994,00:00.0,1000,622,1109282
13270877,00:00.0,2000,548,1109282
13271351,00:00.0,15000,548,1109282
12677942,00:00.0,11000,571,1109282
13271075,00:00.0,3000,562,1109282
12711683,00:00.0,3000,1315,1109282
12593828,00:00.0,1000,589,1109282
13338942,00:00.0,1800,3654,1109282
13312963,00:00.0,4000,617,1109282
13176215,00:00.0,2000,405,1109282
13292567,00:00.0,3000,1304,1109282
13292567,00:00.0,8000,568,1109282
13176215,00:00.0,4000,405,1109282
13172678,00:00.0,2000,1270,1109282
13231754,00:00.0,4000,400,1109282
13332807,00:00.0,4000,606,1109282
13215065,00:00.0,2000,1278,1109282
13189210,00:00.0,6000,414,1109282
13215065,00:00.0,4000,795,1109282
13215016,00:00.0,8000,574,1109282
13194930,00:00.0,2000,614,1109282
13189210,00:00.0,20000,414,1109282
12717772,00:00.0,18000,1315,1109282
12698886,00:00.0,1000,593,1109282
12643761,00:00.0,10000,835,1109282
13176177,00:00.0,2000,789,1109282
13269962,00:00.0,1000,1385,1109282
13364453,00:00.0,2000,2354,1109282
13231754,00:00.0,15000,400,1109282
13229800,00:00.0,5000,594,1109282
13339042,00:00.0,2000,2265,1109282
13215016,00:00.0,3000,574,1109282
13176191,00:00.0,4000,555,1109282
13231199,00:00.0,1000,855,1109282
13194930,00:00.0,200,5120,1109282
13250782,00:00.0,1000,395,1109282
13291561,00:00.0,1000,615,1109282
13270877,00:00.0,2000,1284,1109282
13215016,00:00.0,2000,574,1109282
13265418,00:00.0,1000,770,1109282
13331894,00:00.0,2000,622,1109282
13190270,00:00.0,1000,884,1109282
13292568,00:00.0,3000,409,1109282
13215065,00:00.0,2000,795,1109282
13214287,00:00.0,5000,795,1109282
13271351,00:00.0,4000,548,1109282
13270877,00:00.0,6000,1284,1109282
12953048,00:00.0,10000,491,1109282
13270877,00:00.0,2000,593,1109282
13270877,00:00.0,1000,548,1109282
13292567,00:00.0,2000,568,1109282
12968083,00:00.0,1000,798,1109282
13250937,00:00.0,1000,783,1109282
13369870,00:00.0,2000,2431,1109282
12661435,00:00.0,9000,1422,1109282
13176215,00:00.0,32000,405,1109282
13321825,00:00.0,1000,438,1109282
13232501,00:00.0,10000,563,1109282
13192321,00:00.0,1000,568,1109282
13185993,00:00.0,6000,570,1109282
13338983,00:00.0,35000,441,1109282
13192321,00:00.0,1000,568,1109282
13215065,00:00.0,5000,795,1109282
13192321,00:00.0,1000,614,1109282
13271351,00:00.0,3000,1257,1109282
13332807,00:00.0,6000,3654,1109282
12992576,00:00.0,8000,364,1109282
13339099,00:00.0,9000,441,1109282
13185993,00:00.0,1000,1267,1109282
13185993,00:00.0,13000,789,1109282
13185993,00:00.0,14000,570,1109282
13333176,00:00.0,500,2395,1109282
13271351,00:00.0,23000,770,1109282
13271351,00:00.0,10000,548,1109282
13250937,00:00.0,2000,1269,1109282
13250937,00:00.0,2000,783,1109282
12578040,00:00.0,25000,568,1109282
13172678,00:00.0,3000,555,1109282
13359054,00:00.0,2000,629,1109282
12749531,00:00.0,40000,554,1109282
12643804,00:00.0,2000,601,1109282
13359054,00:00.0,5000,458,1109282
13232793,00:00.0,34000,549,1109282
13271372,00:00.0,500,2047,1109282
13302639,00:00.0,5000,583,1109282
13250805,00:00.0,5000,395,1109282
13333179,00:00.0,6000,441,1109282
13331894,00:00.0,1000,1391,1109282
13338983,00:00.0,42000,441,1109282
13170178,00:00.0,1000,570,1109282
13170178,00:00.0,2000,555,1109282
13330598,00:00.0,5000,655,1109282
13369883,00:00.0,15000,459,1109282
13330598,00:00.0,4000,944,1109282
13176191,00:00.0,12000,600,1109282
13176191,00:00.0,200,5003,1109282
13170178,00:00.0,2000,555,1109282
13226295,00:00.0,1000,594,1109282
13333167,00:00.0,8000,606,1109282
13331894,00:00.0,2000,622,1109282
13224585,00:00.0,1000,780,1109282
12953059,00:00.0,10000,505,1109282
13269962,00:00.0,1000,2047,1109282
13229802,00:00.0,8000,400,1109282
13327046,00:00.0,1000,655,1109282
13250904,00:00.0,2000,844,1109282
13214965,00:00.0,6000,408,1109282
13170178,00:00.0,1000,686,1109282
13176177,00:00.0,4000,570,1109282
13170178,00:00.0,1000,600,1109282
13064404,00:00.0,7000,527,1109282
13320885,00:00.0,3000,438,1109282
13213606,00:00.0,6000,408,1109282
13194544,00:00.0,1000,807,1109282
13331894,00:00.0,1000,622,1109282
13231199,00:00.0,1000,4958,1109282
13312989,00:00.0,15000,2247,1109282
13229802,00:00.0,15000,400,1109282
13291442,00:00.0,25000,568,1109282
13270986,00:00.0,4000,399,1109282
13291442,00:00.0,11000,568,1109282
13364388,00:00.0,7000,458,1109282
13364388,00:00.0,3000,458,1109282
13364388,00:00.0,2000,458,1109282
13195089,00:00.0,3000,568,1109282
13195547,00:00.0,14000,807,1109282
13355990,00:00.0,4000,2354,1109282
13214187,00:00.0,4000,574,1109282
13195547,00:00.0,4000,583,1109282
13250904,00:00.0,1000,556,1109282
13285706,00:00.0,3000,568,1109282
13339090,00:00.0,1200,3654,1109282
13355990,00:00.0,3000,896,1109282
13285706,00:00.0,1000,798,1109282
13312989,00:00.0,15000,2247,1109282
13364453,00:00.0,4000,646,1109282
13364453,00:00.0,10000,646,1109282
13321825,00:00.0,1000,601,1109282
13159522,00:00.0,2000,404,1109282
13118442,00:00.0,2000,1083,1109282
13321825,00:00.0,1000,1380,1109282
13333167,00:00.0,4000,606,1109282
13364453,00:00.0,1000,646,1109282
13281993,00:00.0,1000,593,1109282
13214307,00:00.0,3000,605,1109282
13242115,00:00.0,2000,563,1109282
13214307,00:00.0,3000,605,1109282
13281993,00:00.0,2000,854,1109282
13339090,00:00.0,7000,1391,1109282
13229816,00:00.0,7000,563,1109282
13229816,00:00.0,4000,563,1109282
13312992,00:00.0,8000,844,1109282
13312992,00:00.0,2000,1380,1109282
13173495,00:00.0,1000,1400,1109282
13369897,00:00.0,5000,647,1109282
13229816,00:00.0,4000,563,1109282
13176177,00:00.0,15000,570,1109282
13232501,00:00.0,5000,563,1109282
13195547,00:00.0,40000,807,1109282
13159394,00:00.0,2000,861,1109282
13195547,00:00.0,3000,583,1109282
13195547,00:00.0,20000,583,1109282
13292524,00:00.0,3000,808,1109282
13159466,00:00.0,3000,598,1109282
13064450,00:00.0,1000,1225,1109282
12578039,00:00.0,5000,557,1109282
13064450,00:00.0,1000,703,1109282
13064450,00:00.0,1000,703,1109282
13102447,00:00.0,10000,515,1109282
13102447,00:00.0,1000,515,1109282
13064450,00:00.0,1000,1137,1109282
13064450,00:00.0,2000,602,1109282
13064450,00:00.0,2000,4375,1109282
13064450,00:00.0,2000,4375,1109282
12595506,00:00.0,1000,786,1109282
12595506,00:00.0,1000,786,1109282
12595506,00:00.0,1000,1263,1109282
12661435,00:00.0,5000,611,1109282
13064450,00:00.0,3000,757,1109282
13194455,00:00.0,1000,614,1109282
13356038,00:00.0,15000,629,1109282
13356038,00:00.0,4000,629,1109282
12731630,00:00.0,3000,1307,1109282
12868190,00:00.0,10000,552,1109282
12922681,00:00.0,6000,510,1109282
12747015,00:00.0,7000,392,1109282
12747015,00:00.0,1000,392,1109282
13194455,00:00.0,1000,5120,1109282
13194455,00:00.0,2000,884,1109282
13292567,00:00.0,15000,798,1109282
13270877,00:00.0,1000,854,1109282
13214965,00:00.0,52000,408,1109282
13214965,00:00.0,120000,408,1109282
13292567,00:00.0,12000,568,1109282
13229800,00:00.0,3000,855,1109282
13369870,00:00.0,5000,630,1109282
12848521,00:00.0,2400,3261,1109282
12734195,00:00.0,1000,610,1109282
12910601,00:00.0,2000,769,1109282
12886881,00:00.0,14400,5024,1109282
12763568,00:00.0,12000,554,1109282
12852126,00:00.0,1200,3261,1109282
12749529,00:00.0,17000,1237,1109282
12848521,00:00.0,2000,893,1109282
12868190,00:00.0,3000,769,1109282
12732970,00:00.0,3000,3391,1109282
12732970,00:00.0,4000,415,1109282
12972765,00:00.0,1000,354,1109282
12972765,00:00.0,1000,1892,1109282
12661435,00:00.0,5000,611,1109282
12903090,00:00.0,1000,782,1109282
13000495,00:00.0,1000,1118,1109282
13000495,00:00.0,2000,358,1109282
13064489,00:00.0,4000,500,1109282
12842702,00:00.0,3000,585,1109282
12868190,00:00.0,6000,769,1109282
12842702,00:00.0,5000,585,1109282
12888687,00:00.0,12000,801,1109282
12842702,00:00.0,1000,783,1109282
12866105,00:00.0,4000,2074,1109282
12618435,00:00.0,2000,2166,1109282
12920243,00:00.0,3000,524,1109282
12572432,00:00.0,39000,787,1109282
12572432,00:00.0,80000,787,1109282
12661468,00:00.0,160000,818,1109282
12677942,00:00.0,8000,417,1109282
13103347,00:00.0,3000,515,1109282
13064489,00:00.0,12000,1110,1109282
12953609,00:00.0,1000,357,1109282
12902552,00:00.0,125000,769,1109282
12866164,00:00.0,1000,1236,1109282
12851792,00:00.0,16000,1994,1109282
12903090,00:00.0,1000,782,1109282
12866126,00:00.0,3000,537,1109282
12734282,00:00.0,1000,415,1109282
12818396,00:00.0,3000,610,1109282
12903090,00:00.0,2000,782,1109282
12818396,00:00.0,9000,610,1109282
12797965,00:00.0,1000,1302,1109282
12797965,00:00.0,1000,1305,1109282
12731630,00:00.0,2000,610,1109282
12731630,00:00.0,3000,610,1109282
12866164,00:00.0,2000,537,1109282
12851800,00:00.0,20000,562,1109282
12866164,00:00.0,2000,535,1109282
12903090,00:00.0,4000,782,1109282
12851800,00:00.0,45000,562,1109282
12851800,00:00.0,10000,562,1109282
12851800,00:00.0,10000,783,1109282
12818396,00:00.0,10000,432,1109282
12818396,00:00.0,1000,432,1109282
12903090,00:00.0,6000,1258,1109282
12761879,00:00.0,1000,554,1109282
12953609,00:00.0,10000,491,1109282
13085291,00:00.0,25000,494,1109282
13085291,00:00.0,12000,494,1109282
12851800,00:00.0,23000,783,1109282
12851800,00:00.0,2000,1258,1109282
12838989,00:00.0,15000,571,1109282
13103705,00:00.0,1000,476,1109282
13024509,00:00.0,1000,357,1109282
13150180,00:00.0,2000,534,1109282
13104177,00:00.0,17000,476,1109282
12677942,00:00.0,600,5012,1109282
12619032,00:00.0,34000,417,1109282
12575469,00:00.0,2000,588,1109282
12953609,00:00.0,500,1904,1109282
12731630,00:00.0,3000,818,1109282
